31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,95,191,191,191,159,159,159,127,127,127,127,95,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,127,255,383,511,479,447,447,415,383,351,351,319,287,287,223,191,127,95,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,95,223,383,511,671,799,767,735,703,671,639,575,543,511,479,447,383,351,287,255,191,159,95,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,127,287,447,639,799,959,1119,1055,1023,959,895,863,799,767,703,671,607,575,511,447,415,351,287,223,191,127,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,159,351,511,703,863,1055,1215,1407,1343,1279,1215,1151,1087,1023,991,927,863,799,735,671,607,543,511,447,383,319,255,191,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,159,351,543,735,927,1119,1311,1503,1695,1631,1567,1471,1407,1343,1247,1183,1119,1023,959,895,831,767,703,639,575,511,447,383,319,159,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,95,63,31,31,31,31,31,31,31,31,31,95,319,511,735,959,1151,1375,1599,1791,2015,1919,1823,1759,1663,1567,1471,1407,1311,1215,1119,1055,991,927,863,799,735,671,607,543,447,255,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,159,159,127,127,95,95,63,63,31,31,31,255,479,703,927,1151,1407,1631,1855,2047,2039,2042,2046,2015,1919,1823,1695,1599,1503,1407,1311,1247,1151,1087,1023,959,863,799,735,671,575,383,191,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,31,191,223,223,255,287,319,319,351,383,415,447,671,895,1119,1343,1567,1791,2015,2041,2034,2027,2030,2032,2035,2038,2041,2043,2046,2015,1919,1823,1727,1631,1535,1439,1343,1247,1151,1055,959,863,639,447,223,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,63,223,287,351,415,479,543,607,671,735,799,863,1087,1311,1535,1759,1983,2043,2035,2028,2021,4064,2017,2019,2022,2024,2026,2029,2031,2034,2036,2038,2042,2046,1983,1855,1727,1631,1503,1375,1247,1119,927,703,479,255,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
31,31,31,31,31,31,31,31,95,255,351,447,543,639,767,863,959,1055,1151,1279,1503,1727,1951,2044,2037,2030,2023,2016,14304,28640,24544,20448,16352,12256,8160,4064,2016,2018,2020,2022,2027,2031,2036,2040,2045,1983,1855,1695,1567,1407,1183,959,703,479,255,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
