0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,4,4,5,5,6,6,6,6,6,6,6,6,6,6,6,5,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,4,5,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,6,5,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,4,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,7,7,7,7,7,7,7,7,23,47,55,55,55,63,63,71,71,71,79,79,15,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7,7,7,7,7,7,7,15,47,71,103,135,135,143,143,151,151,159,159,159,167,167,103,39,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,6,7,7,7,7,7,7,39,71,103,127,159,191,223,223,231,231,239,239,247,247,255,255,255,191,127,63,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,7,7,7,7,31,63,95,127,151,183,215,247,255,255,255,255,255,255,255,255,255,255,255,255,255,215,143,79,7,7,7,7,7,6,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,7,7,87,119,151,183,207,239,255,255,255,255,254,254,254,254,254,254,254,254,254,254,254,255,255,231,159,87,23,7,7,7,7,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,7,7,63,95,127,159,191,223,255,255,255,255,254,254,254,254,254,254,254,254,254,254,254,255,255,191,127,55,7,7,7,7,7,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,7,7,7,31,63,95,135,167,199,231,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,215,151,87,23,7,7,7,7,7,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,7,7,7,39,71,111,143,183,215,255,255,255,255,255,255,255,255,255,255,255,255,255,255,231,167,111,55,7,7,7,7,7,7,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,7,7,7,7,47,87,119,159,199,239,255,255,255,255,255,255,255,255,255,255,255,247,239,183,127,71,15,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,7,7,7,23,63,103,143,183,223,255,255,255,255,255,255,255,255,247,231,223,207,191,135,87,31,7,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,7,7,7,7,39,79,119,159,207,247,255,255,255,255,255,255,231,215,199,175,159,143,87,39,7,7,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,7,7,7,7,15,55,103,143,191,231,255,255,255,255,247,231,207,183,159,135,111,87,47,7,7,7,7,7,7,7,6,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,7,7,7,7,7,7,31,79,127,175,215,255,255,255,255,231,199,175,151,119,95,63,39,7,7,7,7,7,7,7,7,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,7,7,7,7,7,7,15,63,111,159,207,255,255,255,239,207,175,143,111,79,55,23,7,7,7,7,7,7,7,7,6,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,5,6,7,7,7,7,7,7,39,87,143,191,239,255,255,223,183,151,111,79,47,7,7,7,7,7,7,7,7,7,7,6,6,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
