31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,127,255,383,511,639,575,511,447,383,319,255,191,127,63,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,127,255,383,511,639,799,927,1055,991,927,863,799,735,671,607,543,479,415,383,319,255,191,159,95,31,31,31,31,31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,159,319,447,607,767,895,1055,1183,1343,1503,1407,1343,1279,1215,1151,1087,1023,959,895,831,767,703,639,543,479,415,351,287,223,127,31,31,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,159,319,479,639,799,959,1119,1279,1439,1599,1759,1919,1855,1791,1727,1663,1567,1503,1439,1375,1311,1247,1151,1087,991,895,831,735,671,575,479,415,255,63,31,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,95,287,447,639,799,959,1151,1311,1503,1663,1823,2015,2044,2038,2040,2043,2045,2047,2015,1919,1855,1791,1727,1663,1567,1471,1343,1247,1151,1055,959,863,767,671,479,287,127,31,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,159,351,543,735,927,1119,1311,1503,1663,1855,2047,2042,2036,2031,2025,2027,2029,2032,2034,2036,2038,2040,2043,2045,2047,1951,1823,1727,1599,1503,1375,1279,1151,1055,927,735,511,319,127,31,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,191,383,607,831,1023,1247,1439,1631,1823,2015,2042,2036,2030,2024,2018,10208,4064,2016,2018,2021,2023,2025,2027,2030,2032,2034,2038,2042,2046,1951,1823,1695,1567,1471,1343,1215,991,767,511,287,63,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,159,383,639,863,1087,1311,1535,1759,1983,2044,2037,2031,2024,2018,10208,24544,36832,32736,26592,22496,18400,12256,8160,2016,2017,2019,2022,2026,2030,2035,2039,2044,2047,1887,1759,1599,1471,1215,991,735,479,255,31,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,95,351,607,863,1119,1343,1599,1855,2047,2040,2033,2026,2019,8160,22496,36832,51168,63456,59360,55264,49120,45024,38880,34784,28640,24544,20448,14304,4064,2019,2023,2028,2033,2038,2043,2047,1887,1727,1471,1215,927,671,415,127,31,31,31,31,
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,287,543,831,1087,1375,1631,1887,2044,2037,2029,2022,2016,16352,32736,47072,61408,65408,65280,65344,65376,65440,65472,65504,61408,55264,51168,45024,40928,30688,18400,8160,2017,2023,2028,2033,2038,2044,2015,1727,1439,1151,863,575,287,31,31,31,31,
